image,mask,case,slice
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader1_s126.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader1_s126.png,t2_anatomy_reader1,126
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader1_s127.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader1_s127.png,t2_anatomy_reader1,127
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader1_s128.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader1_s128.png,t2_anatomy_reader1,128
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader1_s129.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader1_s129.png,t2_anatomy_reader1,129
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader1_s130.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader1_s130.png,t2_anatomy_reader1,130
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader1_s131.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader1_s131.png,t2_anatomy_reader1,131
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader1_s132.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader1_s132.png,t2_anatomy_reader1,132
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader1_s133.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader1_s133.png,t2_anatomy_reader1,133
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader1_s134.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader1_s134.png,t2_anatomy_reader1,134
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader1_s135.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader1_s135.png,t2_anatomy_reader1,135
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader1_s136.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader1_s136.png,t2_anatomy_reader1,136
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader1_s137.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader1_s137.png,t2_anatomy_reader1,137
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader1_s138.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader1_s138.png,t2_anatomy_reader1,138
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader1_s139.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader1_s139.png,t2_anatomy_reader1,139
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader1_s140.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader1_s140.png,t2_anatomy_reader1,140
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader1_s141.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader1_s141.png,t2_anatomy_reader1,141
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader1_s142.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader1_s142.png,t2_anatomy_reader1,142
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader1_s143.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader1_s143.png,t2_anatomy_reader1,143
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader1_s144.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader1_s144.png,t2_anatomy_reader1,144
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader1_s145.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader1_s145.png,t2_anatomy_reader1,145
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader1_s146.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader1_s146.png,t2_anatomy_reader1,146
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader1_s147.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader1_s147.png,t2_anatomy_reader1,147
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader1_s148.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader1_s148.png,t2_anatomy_reader1,148
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader1_s149.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader1_s149.png,t2_anatomy_reader1,149
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader1_s150.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader1_s150.png,t2_anatomy_reader1,150
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader1_s151.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader1_s151.png,t2_anatomy_reader1,151
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader1_s152.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader1_s152.png,t2_anatomy_reader1,152
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader1_s153.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader1_s153.png,t2_anatomy_reader1,153
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader1_s154.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader1_s154.png,t2_anatomy_reader1,154
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader1_s155.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader1_s155.png,t2_anatomy_reader1,155
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader1_s156.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader1_s156.png,t2_anatomy_reader1,156
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader1_s157.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader1_s157.png,t2_anatomy_reader1,157
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader1_s158.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader1_s158.png,t2_anatomy_reader1,158
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader1_s159.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader1_s159.png,t2_anatomy_reader1,159
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader1_s160.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader1_s160.png,t2_anatomy_reader1,160
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader1_s161.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader1_s161.png,t2_anatomy_reader1,161
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader1_s162.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader1_s162.png,t2_anatomy_reader1,162
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader1_s163.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader1_s163.png,t2_anatomy_reader1,163
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader1_s164.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader1_s164.png,t2_anatomy_reader1,164
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader1_s165.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader1_s165.png,t2_anatomy_reader1,165
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader1_s166.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader1_s166.png,t2_anatomy_reader1,166
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader1_s167.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader1_s167.png,t2_anatomy_reader1,167
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader1_s168.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader1_s168.png,t2_anatomy_reader1,168
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader1_s169.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader1_s169.png,t2_anatomy_reader1,169
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader1_s170.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader1_s170.png,t2_anatomy_reader1,170
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader1_s171.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader1_s171.png,t2_anatomy_reader1,171
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader1_s172.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader1_s172.png,t2_anatomy_reader1,172
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader1_s173.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader1_s173.png,t2_anatomy_reader1,173
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader1_s174.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader1_s174.png,t2_anatomy_reader1,174
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader1_s175.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader1_s175.png,t2_anatomy_reader1,175
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader1_s176.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader1_s176.png,t2_anatomy_reader1,176
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader1_s177.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader1_s177.png,t2_anatomy_reader1,177
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader1_s178.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader1_s178.png,t2_anatomy_reader1,178
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader1_s179.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader1_s179.png,t2_anatomy_reader1,179
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader1_s180.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader1_s180.png,t2_anatomy_reader1,180
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader1_s181.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader1_s181.png,t2_anatomy_reader1,181
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader1_s182.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader1_s182.png,t2_anatomy_reader1,182
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader1_s183.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader1_s183.png,t2_anatomy_reader1,183
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader1_s184.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader1_s184.png,t2_anatomy_reader1,184
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader1_s185.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader1_s185.png,t2_anatomy_reader1,185
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader1_s186.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader1_s186.png,t2_anatomy_reader1,186
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader1_s187.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader1_s187.png,t2_anatomy_reader1,187
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader1_s188.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader1_s188.png,t2_anatomy_reader1,188
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader1_s189.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader1_s189.png,t2_anatomy_reader1,189
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader1_s190.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader1_s190.png,t2_anatomy_reader1,190
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader1_s191.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader1_s191.png,t2_anatomy_reader1,191
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader1_s192.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader1_s192.png,t2_anatomy_reader1,192
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader1_s193.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader1_s193.png,t2_anatomy_reader1,193
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader1_s194.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader1_s194.png,t2_anatomy_reader1,194
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader1_s195.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader1_s195.png,t2_anatomy_reader1,195
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader1_s196.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader1_s196.png,t2_anatomy_reader1,196
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader1_s197.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader1_s197.png,t2_anatomy_reader1,197
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader1_s198.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader1_s198.png,t2_anatomy_reader1,198
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader1_s199.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader1_s199.png,t2_anatomy_reader1,199
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader1_s200.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader1_s200.png,t2_anatomy_reader1,200
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader1_s201.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader1_s201.png,t2_anatomy_reader1,201
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader1_s202.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader1_s202.png,t2_anatomy_reader1,202
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader1_s203.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader1_s203.png,t2_anatomy_reader1,203
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader1_s204.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader1_s204.png,t2_anatomy_reader1,204
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader1_s205.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader1_s205.png,t2_anatomy_reader1,205
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader1_s206.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader1_s206.png,t2_anatomy_reader1,206
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader1_s207.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader1_s207.png,t2_anatomy_reader1,207
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader1_s208.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader1_s208.png,t2_anatomy_reader1,208
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader1_s209.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader1_s209.png,t2_anatomy_reader1,209
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader1_s210.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader1_s210.png,t2_anatomy_reader1,210
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader1_s211.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader1_s211.png,t2_anatomy_reader1,211
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader1_s212.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader1_s212.png,t2_anatomy_reader1,212
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader1_s213.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader1_s213.png,t2_anatomy_reader1,213
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader1_s214.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader1_s214.png,t2_anatomy_reader1,214
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader1_s215.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader1_s215.png,t2_anatomy_reader1,215
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader1_s216.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader1_s216.png,t2_anatomy_reader1,216
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader1_s217.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader1_s217.png,t2_anatomy_reader1,217
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader1_s218.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader1_s218.png,t2_anatomy_reader1,218
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader1_s219.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader1_s219.png,t2_anatomy_reader1,219
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader1_s220.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader1_s220.png,t2_anatomy_reader1,220
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader1_s221.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader1_s221.png,t2_anatomy_reader1,221
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader1_s222.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader1_s222.png,t2_anatomy_reader1,222
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader1_s223.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader1_s223.png,t2_anatomy_reader1,223
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader1_s224.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader1_s224.png,t2_anatomy_reader1,224
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader1_s225.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader1_s225.png,t2_anatomy_reader1,225
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader1_s226.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader1_s226.png,t2_anatomy_reader1,226
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader1_s227.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader1_s227.png,t2_anatomy_reader1,227
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader1_s228.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader1_s228.png,t2_anatomy_reader1,228
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader1_s229.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader1_s229.png,t2_anatomy_reader1,229
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader1_s230.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader1_s230.png,t2_anatomy_reader1,230
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader1_s231.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader1_s231.png,t2_anatomy_reader1,231
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader1_s232.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader1_s232.png,t2_anatomy_reader1,232
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader1_s233.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader1_s233.png,t2_anatomy_reader1,233
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader1_s234.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader1_s234.png,t2_anatomy_reader1,234
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader1_s235.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader1_s235.png,t2_anatomy_reader1,235
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader1_s236.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader1_s236.png,t2_anatomy_reader1,236
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader1_s237.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader1_s237.png,t2_anatomy_reader1,237
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader1_s238.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader1_s238.png,t2_anatomy_reader1,238
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader1_s239.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader1_s239.png,t2_anatomy_reader1,239
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader1_s240.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader1_s240.png,t2_anatomy_reader1,240
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader1_s241.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader1_s241.png,t2_anatomy_reader1,241
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader1_s242.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader1_s242.png,t2_anatomy_reader1,242
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader1_s243.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader1_s243.png,t2_anatomy_reader1,243
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader1_s244.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader1_s244.png,t2_anatomy_reader1,244
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader1_s245.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader1_s245.png,t2_anatomy_reader1,245
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader1_s246.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader1_s246.png,t2_anatomy_reader1,246
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader1_s247.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader1_s247.png,t2_anatomy_reader1,247
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader1_s248.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader1_s248.png,t2_anatomy_reader1,248
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader1_s249.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader1_s249.png,t2_anatomy_reader1,249
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader1_s250.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader1_s250.png,t2_anatomy_reader1,250
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader1_s251.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader1_s251.png,t2_anatomy_reader1,251
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader1_s252.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader1_s252.png,t2_anatomy_reader1,252
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader1_s253.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader1_s253.png,t2_anatomy_reader1,253
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader1_s254.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader1_s254.png,t2_anatomy_reader1,254
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader1_s255.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader1_s255.png,t2_anatomy_reader1,255
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader1_s256.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader1_s256.png,t2_anatomy_reader1,256
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader1_s257.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader1_s257.png,t2_anatomy_reader1,257
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader1_s258.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader1_s258.png,t2_anatomy_reader1,258
